player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Jordan Phillips,9485,DI,BUF,9,1,4,2,4,1,1,2,0,56.4,44,3,3.4,0,0,1,0,100.0,78,78,6,3.8,0,1,2,0,43.6,34,3,4.4,0,0,0,0,0,1
Chris Wormley,11829,DI,BLT,1,0,3,0,1,0,0,1,0,69.2,9,1,5.6,0,0,0,0,100.0,13,13,1,3.8,0,0,0,0,30.8,4,0,0.0,0,0,0,0,0,0
Poona Ford,48875,DI,LAC,17,0,27,7,12,0,4,7,1,63.7,200,13,3.8,2,6,4,2,99.4,328,330,22,3.8,0,2,4,1,36.3,114,6,2.6,0,1,1,3,8,5
DeMarvin Leal,98919,ED,PIT,5,0,25,1,1,0,0,1,0,30.8,8,1,6.3,0,0,1,0,92.9,26,28,2,3.8,0,1,0,0,69.2,18,1,2.8,0,0,0,0,0,1
T'Vondre Sweat,99321,DI,TEN,17,2,31,2,19,1,1,8,0,45.2,142,10,3.9,1,2,1,1,96.5,333,345,23,3.8,1,1,10,1,54.8,172,12,3.8,1,2,1,2,4,2
Maason Smith,146774,DI,JAX,11,2,15,0,11,1,0,3,1,40.9,92,4,2.7,1,1,0,2,99.6,225,226,14,3.8,1,0,8,1,59.1,133,10,4.5,2,3,1,3,4,1
Julian Love,51081,S,SEA,17,0,29,0,1,0,0,1,0,61.5,8,1,6.3,0,0,0,0,2.1,13,634,1,3.8,0,0,0,0,38.5,5,0,0.0,0,0,0,0,0,0
Tommy Togiai,82501,DI,HST,8,0,13,0,5,0,0,3,0,33.9,40,4,6.3,1,2,1,1,99.2,118,119,7,3.8,0,0,2,1,66.1,78,3,2.6,1,3,3,2,5,4
Khalen Saunders,31534,DI,NO,13,3,20,3,9,1,1,6,0,50.6,84,7,4.2,0,1,1,0,97.7,212,217,14,3.8,2,1,3,0,49.4,82,6,4.9,2,2,0,2,3,2
Linval Joseph,5571,DI,DAL,17,1,9,1,3,1,1,1,0,29.5,31,3,6.5,1,1,0,0,100.0,109,109,6,3.7,0,0,2,0,70.5,74,3,2.7,1,1,0,2,2,0
Zach Harrison,98503,DI,ATL,17,1,2,0,9,1,0,5,0,52.4,76,6,4.6,1,2,2,0,100.0,147,147,10,3.7,0,0,4,0,47.6,69,4,2.9,0,0,1,1,2,3
Cam Gill,33560,ED,CAR,10,0,5,4,2,0,0,1,0,25.6,21,1,2.4,0,0,0,0,82.8,82,99,6,3.7,0,4,1,0,74.4,61,5,4.1,0,0,0,0,0,0
David Onyemata,10754,DI,ATL,17,0,2,2,14,0,1,8,1,50.9,146,10,3.8,1,1,0,3,98.7,296,300,19,3.7,0,1,6,2,49.1,141,9,3.9,2,4,2,3,5,2
Jonah Williams,44597,DI,DET,6,0,11,2,1,0,1,0,0,46.3,19,1,2.6,0,0,0,0,100.0,41,41,3,3.7,0,1,1,0,53.7,22,2,4.5,0,0,0,0,0,0
Troy Andersen,57317,LB,ATL,7,0,2,1,1,0,0,0,0,40.9,9,0,0.0,0,1,1,0,16.2,27,167,2,3.7,0,0,1,0,59.1,13,1,3.8,0,0,0,0,1,1
Jerry Tillery,49949,DI,MIN,17,1,18,4,13,0,3,9,1,43.2,102,12,5.9,0,0,1,1,99.6,236,237,17,3.6,1,1,4,0,56.8,134,5,1.9,0,0,1,0,0,2
Tanoh Kpassagnon,11814,DI,NO,3,0,20,1,1,0,0,1,1,42.9,12,1,4.2,0,0,0,1,100.0,28,28,2,3.6,0,1,0,0,57.1,16,1,3.1,0,0,0,0,0,0
Jordan Jefferson,99325,DI,JAX,8,0,15,1,1,0,1,1,0,54.5,30,2,3.3,0,0,0,0,98.2,55,56,3,3.6,0,0,0,0,45.5,25,1,4.0,1,1,0,1,1,0
T.J. Slaton,56597,DI,GB,17,0,12,2,10,0,1,5,1,42.0,76,7,5.3,1,1,0,1,99.0,192,194,13,3.6,0,0,5,0,58.0,105,5,2.4,0,0,0,1,1,0
Jordan Jackson,56957,DI,DEN,17,1,10,1,7,1,1,5,1,54.0,75,7,5.3,1,1,0,1,100.0,139,139,9,3.6,0,0,2,0,46.0,64,2,1.6,0,1,2,1,2,2
Benito Jones,44035,DI,MIA,17,3,17,3,13,1,1,8,0,53.0,115,9,3.9,0,0,0,0,96.6,225,233,16,3.6,2,1,4,0,47.0,102,5,2.5,0,0,0,0,1,1
Broderick Washington,50049,DI,BLT,15,0,3,1,13,0,0,8,1,55.6,129,8,3.1,0,2,2,3,96.1,247,257,16,3.6,0,0,4,1,44.4,103,5,2.9,1,1,0,2,4,2
Jack Campbell,101515,LB,DET,17,0,11,1,5,0,1,1,1,58.3,60,3,3.3,1,0,0,1,18.5,110,596,7,3.6,0,0,2,0,41.7,43,2,2.3,0,0,0,1,0,0
Jordan Howden,83305,S,NO,17,0,20,0,1,0,0,1,0,50.0,7,1,7.1,0,0,1,0,3.9,14,360,1,3.6,0,0,0,0,50.0,7,0,0.0,0,0,0,0,0,1
Alex Wright,98318,ED,CLV,4,1,8,0,2,1,0,2,0,54.4,31,2,3.2,0,0,0,0,93.4,57,61,3,3.5,0,0,0,0,45.6,26,1,3.8,1,2,1,1,2,1
Yannick Ngakoue,10703,ED,NE,11,0,19,2,6,0,1,1,0,26.9,46,2,2.2,0,1,1,0,97.7,171,175,10,3.5,0,1,5,0,73.1,125,8,4.0,2,2,2,2,3,3
Sam Kamara,24176,DI,CLV,11,0,8,0,9,0,0,8,0,59.7,77,8,5.2,0,0,2,0,100.0,129,129,9,3.5,0,0,1,0,40.3,52,1,1.0,0,0,0,0,0,2
Keeanu Benton,101536,DI,PIT,17,1,25,8,12,1,3,9,2,74.2,210,14,3.8,2,2,0,2,100.0,349,349,22,3.4,0,1,1,0,25.8,73,2,1.4,0,3,3,2,5,4
Elijah Garcia,44498,DI,NYG,5,1,21,1,2,1,1,2,0,57.3,43,4,5.8,1,0,0,0,98.7,76,77,4,3.3,0,0,0,0,42.7,32,0,0.0,0,0,0,1,0,0
Montravius Adams,11848,DI,PIT,10,0,25,0,5,0,0,1,1,74.1,60,1,0.8,0,1,1,1,100.0,107,107,6,3.3,0,0,2,0,25.9,21,2,4.8,0,1,1,1,3,2
Demario Davis,7079,LB,NO,16,0,20,1,3,0,0,2,0,35.3,18,2,5.6,0,0,0,0,9.8,61,621,4,3.3,0,1,0,0,64.7,33,1,1.5,0,0,0,0,0,0
Dawuane Smoot,11823,ED,BUF,11,1,4,3,6,0,1,4,0,69.9,130,6,2.7,1,1,0,1,97.0,196,202,11,3.3,1,2,1,1,30.1,56,4,4.5,1,1,1,2,2,1
T.J. Smith,36851,DI,CAR,3,0,5,0,2,0,0,1,0,73.3,22,1,2.3,0,0,0,0,100.0,30,30,2,3.3,0,0,1,0,26.7,8,1,6.3,0,0,0,0,0,0
Julian Okwara,44152,ED,ARZ,13,1,1,1,4,0,1,2,1,45.7,48,3,3.1,0,0,0,1,73.4,105,143,6,3.3,1,0,2,0,54.3,57,3,3.5,1,3,3,1,3,3
Nathan Shepherd,24614,DI,NO,16,1,20,4,11,0,1,4,1,43.4,115,5,2.2,0,1,1,1,99.0,285,288,17,3.3,1,2,5,0,56.6,150,8,3.0,1,1,0,2,3,1
Trenton Simpson,122157,LB,BLT,16,1,3,1,2,1,0,1,0,51.2,22,1,2.3,0,0,0,0,12.1,45,373,3,3.3,0,1,1,0,48.8,21,2,4.8,0,0,0,0,0,0
Jowon Briggs,74867,DI,CLV,6,0,8,1,3,0,0,1,0,50.0,29,1,1.7,0,0,0,0,100.0,60,60,4,3.3,0,1,2,0,50.0,29,3,5.2,0,0,0,0,0,0
Keir Thomas,42509,ED,LA,1,0,26,0,1,0,0,0,0,46.7,7,0,0.0,0,0,0,0,83.3,15,18,1,3.3,0,0,1,0,53.3,8,1,6.3,0,0,0,0,0,0
Casey Toohill,38472,ED,BUF,14,1,4,0,5,1,0,4,0,81.7,89,5,3.4,1,1,0,0,99.1,109,110,6,3.2,0,0,1,0,18.3,20,1,2.5,0,0,0,1,1,0
Evan Anderson,123590,DI,SF,12,1,28,1,4,0,0,1,0,31.1,32,2,4.7,1,1,0,0,100.0,109,109,6,3.2,1,1,3,0,68.9,71,4,2.8,0,0,1,1,1,1
Josh Tupou,12093,DI,BLT,3,0,3,0,0,0,0,0,0,38.7,12,0,0.0,0,0,0,0,100.0,31,31,1,3.2,0,0,0,0,61.3,19,1,5.3,1,1,0,1,1,0
Ruke Orhorhoro,99768,DI,ATL,8,1,2,1,5,0,0,4,0,31.2,29,4,6.9,0,0,1,0,99.0,95,96,6,3.2,1,1,0,0,68.8,64,1,0.8,0,1,1,0,1,2
Quinton Bell,37468,ED,MIA,15,0,17,0,3,0,0,1,0,22.1,17,1,2.9,0,0,1,0,64.2,77,120,4,3.2,0,0,2,0,77.9,60,3,3.3,1,1,1,1,1,2
Javontae Jean-Baptiste,83514,ED,WAS,12,0,32,1,3,0,1,2,0,53.2,50,4,5.0,1,1,0,0,95.9,94,98,5,3.2,0,0,1,0,46.8,44,1,1.1,0,1,1,1,2,1
Tarron Jackson,54410,ED,CAR,3,0,5,0,1,0,0,1,1,81.3,13,1,3.8,0,0,0,1,94.1,16,17,1,3.1,0,0,0,0,18.8,3,0,0.0,0,0,0,0,0,0
Jordan Poyer,8000,S,MIA,16,0,17,0,1,0,0,1,0,43.8,7,1,7.1,0,0,0,0,2.8,16,580,1,3.1,0,0,0,0,56.3,9,0,0.0,0,0,0,0,0,0
Isaiah Thomas,56798,ED,CIN,2,0,7,0,1,0,0,0,0,31.3,5,0,0.0,0,0,0,0,88.9,16,18,1,3.1,0,0,1,0,68.8,11,1,4.5,0,0,0,0,0,0
McKinnley Jackson,124324,DI,CIN,13,0,7,0,6,0,0,3,0,44.8,47,4,5.3,1,1,0,1,100.0,128,128,7,3.1,0,0,3,1,55.2,58,3,2.6,0,0,0,1,1,1
Joe Gaziano,27949,ED,JAX,3,0,15,0,1,0,0,1,0,31.3,5,1,10.0,0,0,0,0,100.0,16,16,1,3.1,0,0,0,0,68.8,11,0,0.0,0,0,0,0,0,0
Isaiah Land,102108,ED,IND,9,0,14,1,2,0,0,2,0,50.0,24,2,4.2,0,0,0,0,98.0,48,49,3,3.1,0,1,0,0,50.0,24,1,2.1,0,0,0,0,0,0
Khyiris Tonga,52000,DI,ARZ,13,0,1,0,6,0,0,2,0,45.5,20,2,5.0,0,0,0,0,100.0,97,97,6,3.1,0,0,2,0,54.5,24,2,4.2,0,0,0,0,0,1
Taven Bryan,48753,DI,IND,17,1,14,0,7,1,0,5,0,58.7,88,5,2.8,0,0,0,0,99.3,150,151,8,3.0,0,0,2,0,41.3,62,3,3.2,1,1,0,1,1,0
Jerry Hughes,5556,ED,HST,7,0,13,0,3,0,0,0,0,42.0,21,0,0.0,0,0,1,0,94.3,50,53,3,3.0,0,0,3,0,58.0,29,3,5.2,0,0,0,0,0,1
Eric Johnson,33698,DI,NE,11,1,19,1,3,0,1,1,0,68.4,39,2,2.6,0,0,0,0,100.0,67,67,4,3.0,1,0,0,0,31.6,18,0,0.0,0,0,0,0,0,0
Payton Wilson,77127,LB,PIT,17,0,25,2,0,0,2,0,0,51.5,17,2,5.9,0,0,1,0,10.3,33,321,2,3.0,0,0,0,0,48.5,16,0,0.0,0,0,1,0,0,2
Mike Morris,101421,DI,SEA,7,0,29,0,2,0,0,2,0,57.6,19,2,5.3,0,1,1,0,100.0,33,33,2,3.0,0,0,0,0,42.4,14,0,0.0,0,0,0,0,1,1
Grover Stewart,11899,DI,IND,17,1,14,2,9,0,1,3,0,43.3,133,7,3.8,3,3,1,2,99.7,316,317,15,3.0,1,1,6,2,56.7,174,8,2.6,1,3,3,4,6,4
Jordan Davis,94854,DI,PHI,17,0,24,0,9,0,0,2,0,14.4,25,2,4.0,0,2,2,1,100.0,185,185,10,3.0,0,0,7,1,85.6,149,7,2.3,0,1,1,1,5,4
Larry Ogunjobi,11820,DI,PIT,15,0,25,4,8,0,4,8,2,97.4,262,14,3.1,2,3,1,2,100.0,276,276,14,2.9,0,0,0,0,2.6,7,0,0.0,0,0,0,2,3,2
Austin Johnson,10677,DI,BUF,15,1,4,1,6,1,0,2,0,47.4,73,3,2.7,1,1,0,1,100.0,154,154,8,2.9,0,1,4,1,52.6,81,5,3.1,0,0,0,1,1,0
Deommodore Lenoir,55686,CB,SF,15,0,28,0,1,0,0,1,0,47.1,8,1,6.3,0,0,0,0,3.3,17,508,1,2.9,0,0,0,0,52.9,9,0,0.0,0,0,0,0,0,0
Kris Jenkins,129584,DI,CIN,15,1,7,2,6,1,0,4,1,30.1,68,6,5.9,2,2,1,2,99.6,238,239,11,2.9,0,2,2,1,69.9,158,5,1.9,1,1,0,3,3,1
Phidarian Mathis,56504,DI,NYJ,12,3,22,0,7,1,0,2,0,20.2,22,2,4.5,0,0,0,0,100.0,119,119,7,2.9,2,0,4,0,79.8,87,4,2.3,0,0,0,0,0,0
Gabriel Murphy,89099,ED,MIN,2,0,18,1,0,0,0,0,0,47.1,8,0,0.0,0,0,0,0,89.5,17,19,1,2.9,0,1,0,0,52.9,9,1,5.6,0,0,0,0,0,0
Ali Gaye,124095,ED,TEN,14,0,31,0,2,0,0,2,1,26.5,18,2,5.6,0,0,0,1,94.4,68,72,3,2.9,0,0,0,0,73.5,50,1,2.0,1,1,1,1,1,1
Nate Landman,57788,LB,ATL,13,0,2,0,1,0,0,1,0,60.0,9,1,5.6,0,0,0,0,6.0,18,300,1,2.8,0,0,0,0,40.0,6,0,0.0,0,0,0,0,0,0
Brennan Jackson,82474,ED,LA,4,0,26,0,1,0,0,1,0,55.6,10,1,5.0,0,0,0,0,81.8,18,22,1,2.8,0,0,0,0,44.4,8,0,0.0,0,0,0,0,0,0
Neville Gallimore,28094,DI,LA,14,0,26,1,5,0,1,4,0,78.5,84,5,3.0,0,0,0,0,100.0,107,107,6,2.8,0,0,1,0,21.5,23,1,2.2,0,0,1,0,0,1
Tyler Lacy,76836,DI,JAX,13,1,15,1,8,1,1,4,1,55.3,89,5,2.8,0,0,2,1,98.8,161,163,9,2.8,0,0,4,0,44.7,72,4,2.8,0,0,0,0,0,2
Rakeem Nunez-Roches,9650,DI,NYG,15,3,21,3,7,1,0,6,2,45.1,129,8,3.9,2,1,1,3,99.7,289,290,13,2.8,2,3,1,1,54.9,157,5,1.9,1,1,1,3,2,2
Khristian Boyd,88444,DI,NO,6,0,20,0,2,0,0,1,0,54.5,18,1,2.8,0,0,0,0,100.0,36,36,2,2.8,0,0,0,0,45.5,15,0,0.0,0,0,0,0,0,0
Patrick Johnson,56460,ED,NYG,6,0,21,1,0,0,1,0,0,66.7,12,1,4.2,0,0,0,0,94.7,18,19,1,2.8,0,0,0,0,33.3,6,0,0.0,0,0,0,0,0,0
Johnathan Hankins,7830,DI,SEA,17,0,29,1,6,0,0,1,0,48.2,68,2,2.2,1,1,0,0,99.4,160,161,8,2.8,0,1,5,0,51.8,73,6,4.1,0,0,0,1,1,0
Da'Shawn Hand,48386,DI,MIA,17,0,17,3,11,0,2,7,0,67.6,198,10,2.8,1,1,2,0,99.3,296,298,15,2.7,0,1,4,0,32.4,95,5,2.6,0,0,0,1,1,2
DeWayne Carter,98175,DI,BUF,11,0,4,3,5,0,1,3,0,53.7,80,4,2.5,0,1,2,0,99.3,149,150,8,2.7,0,2,2,0,46.3,69,4,2.9,0,0,0,0,1,2
Adetomiwa Adebawore,97934,DI,IND,11,0,14,1,1,0,0,0,0,40.0,28,1,3.6,1,1,0,0,100.0,74,74,3,2.7,0,1,1,0,60.0,42,2,2.4,0,0,0,1,1,0
Dylan Horton,81335,ED,HST,13,0,13,2,4,0,2,4,0,80.2,89,6,3.4,0,0,1,0,98.2,111,113,6,2.7,0,0,0,0,19.8,22,0,0.0,0,0,1,0,0,2
Eric Watts,98459,ED,NYJ,14,0,22,0,5,0,0,3,0,46.8,44,3,3.4,0,1,1,0,100.0,94,94,5,2.7,0,0,2,0,53.2,50,2,2.0,0,1,1,0,2,2
J.J. Russell,57958,LB,TB,12,1,30,0,1,1,0,0,0,35.3,6,0,0.0,0,0,0,0,11.1,19,171,1,2.6,0,0,1,0,64.7,11,1,4.5,0,0,0,0,0,0
Tyus Bowser,11802,ED,MIA,9,1,17,0,5,1,0,4,0,55.1,54,4,3.7,0,0,1,0,64.1,98,153,5,2.6,0,0,1,0,44.9,44,1,1.1,0,0,0,0,0,1
Brandon Pili,57036,DI,SEA,5,0,29,1,0,0,0,0,0,55.6,10,0,0.0,0,0,0,0,100.0,19,19,1,2.6,0,1,0,0,44.4,8,1,6.3,0,0,0,0,0,0
Isaiahh Loudermilk,44416,DI,PIT,16,2,25,0,6,1,0,2,0,27.8,32,2,3.1,0,0,0,0,100.0,115,115,6,2.6,1,0,4,0,72.2,83,4,2.4,0,0,0,0,0,0
Mekhi Wingo,128050,DI,DET,11,0,11,0,5,0,0,2,0,52.7,48,2,2.1,0,1,2,0,99.0,95,96,5,2.6,0,0,3,0,47.3,43,3,3.5,0,0,1,0,1,3
Otito Ogbonnia,82450,DI,LAC,17,0,27,3,10,0,1,5,2,40.2,98,6,3.1,0,0,0,3,99.6,249,250,13,2.6,0,2,5,1,59.8,146,7,2.4,0,0,0,0,0,0
John Jenkins,7863,DI,LV,17,0,23,2,7,0,2,3,0,50.3,86,5,2.9,0,0,0,1,99.6,251,252,11,2.6,0,0,1,1,49.7,85,2,1.8,1,2,1,2,2,1
Alex Singleton,9994,LB,DEN,3,0,10,1,0,0,0,0,0,53.3,8,0,0.0,0,0,0,0,20.2,19,94,1,2.6,0,0,0,0,46.7,7,0,0.0,0,0,0,0,0,0
Christian Barmore,82198,DI,NE,4,0,19,0,2,0,0,2,0,55.6,40,3,5.0,1,1,0,0,100.0,77,77,3,2.6,0,0,0,0,44.4,32,0,0.0,0,0,1,1,1,1
DaVon Hamilton,28072,DI,JAX,17,0,15,2,14,0,2,9,1,45.8,142,11,3.9,0,2,2,2,99.4,326,328,16,2.5,0,0,5,1,54.2,168,5,1.5,0,1,3,0,4,6
Amare Barno,99780,ED,CAR,5,0,5,0,2,0,0,1,0,67.5,27,1,1.9,0,0,0,0,90.9,40,44,2,2.5,0,0,1,0,32.5,13,1,3.8,0,0,1,0,0,1
Justin Jones,48940,DI,ARZ,3,0,1,1,2,0,1,1,0,76.3,45,2,2.2,0,0,0,0,100.0,59,59,3,2.5,0,0,1,0,23.7,14,1,3.6,0,0,0,0,0,0
Lorenzo Carter,50126,ED,ATL,13,2,2,3,4,0,0,0,0,15.5,22,0,0.0,0,0,1,0,67.9,142,209,7,2.5,2,3,4,0,84.5,120,7,2.9,0,1,2,0,1,3
Harrison Phillips,48690,DI,MIN,17,1,18,3,10,0,0,2,1,42.0,116,2,0.9,0,0,0,2,99.1,339,342,15,2.5,1,2,3,1,58.0,160,6,2.2,1,1,1,2,4,3
Jonah Laulu,75763,DI,LV,14,2,23,1,8,1,0,4,1,62.3,139,4,1.4,0,0,1,1,98.2,224,228,10,2.5,1,1,4,0,37.7,84,6,4.2,1,2,1,1,2,2
Jeremiah Ledbetter,11960,DI,JAX,15,0,15,2,4,0,1,2,1,46.0,86,5,4.1,2,3,1,1,99.0,198,200,8,2.5,0,1,2,0,54.0,101,3,1.5,0,3,3,2,6,4
Marquis Haynes Sr.,50244,ED,CAR,2,0,5,0,1,0,0,0,0,90.5,19,0,0.0,0,0,0,0,95.5,21,22,1,2.4,0,0,1,0,9.5,2,1,25.0,0,0,0,0,0,0
Tomon Fox,42486,ED,NYG,10,0,21,2,0,0,0,0,0,50.0,42,1,2.4,1,1,0,0,87.5,84,96,3,2.4,0,2,0,0,50.0,42,2,2.4,0,0,0,1,1,0
Bilal Nichols,28451,DI,ARZ,6,0,1,1,3,0,1,2,0,36.5,27,3,5.6,0,0,0,0,100.0,82,82,4,2.4,0,0,1,0,63.5,47,1,1.1,0,1,2,0,1,2
Trevis Gipson,35241,ED,SEA,5,0,29,0,1,0,0,1,0,61.9,13,1,3.8,0,0,0,0,80.8,21,26,1,2.4,0,0,0,0,38.1,8,0,0.0,0,0,0,0,0,0
Ta'Quon Graham,56868,DI,ATL,10,0,2,1,4,0,1,2,0,57.8,59,3,2.5,0,0,0,1,99.1,105,106,5,2.4,0,0,2,1,42.2,43,2,2.3,0,0,0,0,0,0
Colby Wooden,98312,DI,GB,12,0,12,1,4,0,1,3,0,54.0,74,5,4.1,1,1,1,0,98.6,143,145,6,2.4,0,0,1,0,46.0,63,1,0.8,0,0,2,1,1,3
Mazi Smith,101419,DI,DAL,17,0,9,1,5,0,0,2,0,42.8,92,3,2.2,1,2,3,0,100.0,219,219,8,2.3,0,1,3,0,57.2,123,5,2.4,1,1,1,2,3,4
Chris Smith,106524,DI,DET,5,1,11,1,0,1,0,0,0,57.9,11,0,0.0,0,0,0,0,100.0,22,22,1,2.3,0,1,0,0,42.1,8,1,6.3,0,0,0,0,0,0
Jay Tufele,56913,DI,CIN,12,0,7,0,3,0,0,2,2,65.4,70,3,2.9,1,0,0,2,99.1,116,117,4,2.2,0,0,1,0,34.6,37,1,1.4,0,0,0,1,0,1
Kentavius Street,48404,DI,ATL,13,1,2,0,5,1,0,3,0,56.5,83,4,3.0,1,2,1,1,99.4,157,158,6,2.2,0,0,2,0,43.5,64,2,1.6,0,0,0,1,2,1
C.J. Brewer,54409,DI,TB,12,0,30,1,1,0,1,0,0,46.7,43,1,1.2,0,0,0,1,97.9,95,97,3,2.1,0,0,1,1,53.3,49,2,3.1,1,1,2,1,1,2
Brent Urban,8769,DI,BLT,12,2,3,0,4,0,0,2,0,53.7,51,2,2.0,0,0,0,0,96.9,95,98,4,2.1,2,0,2,0,46.3,44,2,2.3,0,0,0,0,0,0
Jalen Redmond,76861,DI,MIN,12,0,18,0,2,0,0,1,0,44.7,42,1,1.2,0,2,2,0,99.0,96,97,3,2.1,0,0,1,0,55.3,52,2,2.9,1,2,2,1,4,4
Tyler Davis,97610,DI,LA,16,0,26,0,3,0,0,3,0,40.7,46,3,3.3,0,1,1,1,100.0,118,118,4,2.1,0,0,0,1,59.3,67,1,1.5,1,1,0,1,2,1
James Lynch,56962,DI,TEN,16,1,31,1,2,0,0,2,0,44.1,52,2,1.9,0,0,0,0,99.2,119,120,4,2.1,1,1,0,0,55.9,66,2,2.3,1,1,0,1,1,0
James Smith-Williams,48455,ED,ATL,10,2,2,1,2,1,1,2,1,96.0,119,4,2.1,1,2,1,1,82.7,124,150,4,2.0,1,0,0,0,4.0,5,0,0.0,0,0,0,1,2,1
Jaylen Harrell,129579,ED,TEN,17,1,31,0,5,1,0,2,1,45.2,56,2,1.8,0,0,0,1,91.9,124,135,5,2.0,0,0,3,0,54.8,68,3,2.2,0,0,0,0,0,0
Keondre Coburn,76928,DI,TEN,15,0,31,0,2,0,0,1,0,57.4,27,1,1.9,0,1,2,1,100.0,50,50,2,2.0,0,0,1,1,42.6,20,1,2.5,0,0,0,0,1,2
Marlon Tuipulotu,57035,DI,KC,2,0,16,0,1,0,0,1,0,59.1,13,1,3.8,0,0,0,0,100.0,25,25,1,2.0,0,0,0,0,40.9,9,0,0.0,0,0,0,0,0,0
Thomas Booker IV,82168,DI,PHI,13,1,24,0,3,0,0,2,0,64.1,50,2,2.0,0,0,1,0,100.0,80,80,3,1.9,1,0,1,0,35.9,28,1,1.8,0,2,2,0,2,3
Kyle Peko,11027,DI,DET,5,0,11,2,0,0,1,0,0,51.5,17,1,2.9,0,0,0,0,100.0,54,54,2,1.9,0,0,0,0,48.5,16,0,0.0,0,0,0,0,0,0
Sheldon Day,10737,DI,WAS,12,1,32,1,4,0,0,2,0,64.1,84,2,1.2,0,0,0,0,100.0,131,131,5,1.9,1,1,2,0,35.9,47,3,3.2,0,0,1,0,0,1
Greg Gaines,48706,DI,TB,15,0,30,3,4,0,2,2,1,48.2,105,5,2.9,1,1,0,1,98.4,239,243,8,1.9,0,1,2,0,51.8,113,3,1.3,0,0,0,1,1,0
Robert Beal Jr.,57840,ED,SF,14,0,28,0,2,0,0,0,0,44.4,24,0,0.0,0,0,0,0,94.7,54,57,2,1.9,0,0,2,0,55.6,30,2,3.3,0,0,0,0,0,0
Jaden Crumedy,83508,DI,CAR,5,0,5,0,0,0,0,0,0,52.9,27,1,3.7,1,1,1,1,96.3,52,54,1,1.9,0,0,0,1,47.1,24,0,0.0,0,0,0,1,1,1
Desjuan Johnson,76850,DI,LA,10,1,26,0,0,0,0,0,0,48.2,27,0,0.0,0,0,0,0,100.0,56,56,1,1.8,1,0,0,0,51.8,29,1,3.4,1,1,0,1,1,0
LaBryan Ray,56501,DI,CAR,16,1,5,1,6,1,1,4,0,92.5,234,6,1.5,1,2,2,0,100.0,254,254,8,1.8,0,0,2,0,7.5,19,2,5.3,0,0,0,1,2,2
Derrick Barnes,58120,LB,DET,3,0,11,0,1,0,0,0,0,33.3,10,0,0.0,0,0,0,2,40.0,30,75,1,1.7,0,0,1,2,66.7,20,1,2.5,0,0,0,0,0,0
Jordan Elliott,56734,DI,SF,15,0,28,2,5,0,1,1,0,17.7,35,2,2.9,0,1,1,0,99.5,205,206,7,1.7,0,1,4,0,82.3,163,5,1.5,0,0,0,0,1,1
Jeremiah Moon,26453,ED,PIT,8,0,25,0,2,0,0,0,0,12.9,8,0,0.0,0,0,0,0,93.9,62,66,2,1.6,0,0,2,0,87.1,54,2,1.9,0,0,0,0,0,0
Daniel Ekuale,48874,DI,NE,16,1,19,1,6,0,1,5,1,71.2,242,8,2.1,2,1,0,1,100.0,353,353,9,1.6,1,0,1,0,28.8,98,1,0.5,0,2,2,2,3,2
Sheldon Rankins,10646,DI,CIN,7,0,7,0,3,0,0,0,0,14.6,21,0,0.0,0,0,0,0,100.0,153,153,4,1.6,0,0,3,0,85.4,123,3,1.2,0,1,4,1,2,4
Zach Carter,56349,DI,LV,11,0,23,0,2,0,0,0,0,28.2,35,0,0.0,0,0,0,0,100.0,128,128,3,1.6,0,0,2,0,71.8,89,3,2.2,1,1,0,1,1,0
Efe Obada,10235,ED,WAS,6,0,32,0,1,0,0,0,0,29.4,10,0,0.0,0,0,0,0,100.0,34,34,1,1.5,0,0,1,0,70.6,24,1,2.1,0,0,0,0,0,0
Maurice Hurst,38563,DI,CLV,8,0,8,0,0,0,0,0,0,30.9,21,0,0.0,0,0,0,1,97.1,68,70,1,1.5,0,0,0,1,69.1,47,1,2.1,1,1,0,1,1,0
Matthew Butler,62931,DI,LV,6,1,23,0,1,1,0,1,0,75.7,28,1,1.8,0,0,0,0,94.9,37,39,1,1.4,0,0,0,0,24.3,9,0,0.0,0,0,1,0,0,1
Jonathan Bullard,10706,DI,MIN,17,1,18,1,4,1,1,3,1,72.4,186,5,1.6,1,3,2,1,99.6,257,258,6,1.4,0,0,1,0,27.6,71,1,0.7,0,0,0,1,3,2
Darius Robinson,98946,DI,ARZ,6,0,1,0,1,0,0,0,0,45.1,51,0,0.0,0,0,0,0,100.0,115,115,2,1.3,0,0,1,0,54.9,62,2,2.4,1,1,0,1,1,0
Jonathan Harris,94361,DI,CAR,7,0,5,1,1,0,0,0,0,44.6,33,0,0.0,0,0,1,0,100.0,75,75,2,1.3,0,1,1,0,55.4,41,2,2.4,0,1,1,0,1,2
